project_id,week_number,site_dimensions,site_area_sqft,construction_stage,floors_completed,total_floors,property_type,work_pace,weather_condition,lost_days,weather_factor,req_cement_bags,req_steel_kg,req_bricks_nos,req_sand_tons
1012,16,20x30,600,4,3,3,Godown,Fast_Track,High_Wind,1,0.7,16,67.89,1350,3.05
1012,17,20x30,600,4,3,3,Godown,Fast_Track,Normal,0,1,22,75.76,1998,4.38
1012,18,20x30,600,4,3,3,Godown,Fast_Track,High_Wind,1,0.7,11,33.67,1021,2.21
1012,19,20x30,600,4,3,3,Godown,Fast_Track,Light_Rain,1,0.73,14,43.92,1334,2.89
1012,20,20x30,600,4,3,3,Godown,Fast_Track,Normal,0,1,22,63.93,1944,4.21
1012,21,20x30,600,4,3,3,Godown,Fast_Track,Normal,0,1,16,48.66,1479,3.2
1012,22,20x30,600,4,3,3,Godown,Fast_Track,Normal,0,1,15,46.67,1418,3.07
1012,23,20x30,600,4,3,3,Godown,Fast_Track,Normal,0,1,11,34.6,1052,2.28
1012,24,20x30,600,5,3,3,Godown,Fast_Track,Normal,0,1,11,9.55,290,3.03
1012,25,20x30,600,5,3,3,Godown,Fast_Track,Normal,0,1,15,3.59,110,4.39
1012,26,20x30,600,5,3,3,Godown,Fast_Track,Heatwave,0,0.78,9,0.07,2,2.64
1012,27,20x30,600,5,3,3,Godown,Fast_Track,Heavy_Rain,2,0.37,4,0.01,0,1.45
1012,28,20x30,600,5,3,3,Godown,Fast_Track,Normal,0,1,20,0.01,0,5.84
1012,29,20x30,600,5,3,3,Godown,Fast_Track,Normal,0,1,12,0,0,3.55
1012,30,20x30,600,5,3,3,Godown,Fast_Track,Normal,0,1,8,0,0,2.38
1013,1,20x40,800,1,0,1,1BHK,Normal,Normal,0,1,16,163.45,0,4.2
1013,2,20x40,800,1,0,1,1BHK,Normal,Normal,0,1,29,282.75,0,7.27
1013,3,20x40,800,1,0,1,1BHK,Normal,Light_Rain,1,0.72,12,114.61,0,2.95
1013,4,20x40,800,2,0,1,1BHK,Normal,Normal,0,1,38,373.19,287,10.04
1013,5,20x40,800,2,0,1,1BHK,Normal,Normal,0,1,25,247.7,275,6.79
1013,6,20x40,800,3,0,1,1BHK,Normal,Normal,0,1,16,276.36,3,1.95
1013,7,20x40,800,3,0,1,1BHK,Normal,Normal,0,1,32,526.92,1,3.64
1013,8,20x40,800,3,0,1,1BHK,Normal,Normal,0,1,25,413.22,1,2.83
1013,9,20x40,800,3,0,1,1BHK,Normal,Normal,0,1,23,391.73,0,2.69
1013,10,20x40,800,3,1,1,1BHK,Normal,Normal,0,1,18,299.73,0,2.05
1013,11,20x40,800,4,1,1,1BHK,Normal,Normal,0,1,15,108.22,1550,2.59
1013,12,20x40,800,4,1,1,1BHK,Normal,Normal,0,1,19,71.53,2618,3.61
1013,13,20x40,800,4,1,1,1BHK,Normal,Light_Rain,1,0.73,11,27.66,1703,2.22
1013,14,20x40,800,4,1,1,1BHK,Normal,Normal,0,1,17,42.46,2674,3.47
1013,15,20x40,800,4,1,1,1BHK,Normal,Normal,0,1,10,24.02,1521,1.98
1013,16,20x40,800,5,1,1,1BHK,Normal,Light_Rain,1,0.72,8,4.96,314,2.19
1013,17,20x40,800,5,1,1,1BHK,Normal,Normal,0,1,18,4.39,278,5.23
1013,18,20x40,800,5,1,1,1BHK,Normal,Normal,0,1,8,0.17,10,2.68
1014,1,20x40,800,1,0,1,1BHK,Fast_Track,High_Wind,1,0.68,24,238.92,0,6.14
1014,2,20x40,800,1,0,1,1BHK,Fast_Track,Light_Rain,1,0.72,33,323.14,0,8.31
1014,3,20x40,800,2,0,1,1BHK,Fast_Track,High_Wind,1,0.72,43,425.8,388,11.54
1014,4,20x40,800,3,0,1,1BHK,Fast_Track,Normal,0,1,44,631.7,126,7.13
1014,5,20x40,800,3,0,1,1BHK,Fast_Track,Normal,0,1,59,938.56,47,7.49
1014,6,20x40,800,3,1,1,1BHK,Fast_Track,Normal,0,1,27,452.71,0,3.1
1014,7,20x40,800,4,1,1,1BHK,Fast_Track,Heatwave,0,0.8,19,150.02,1932,3.33
1014,8,20x40,800,4,1,1,1BHK,Fast_Track,Light_Rain,1,0.73,28,127.65,3634,5.2
1014,9,20x40,800,4,1,1,1BHK,Fast_Track,Normal,0,1,23,73.3,3392,4.54
1014,10,20x40,800,5,1,1,1BHK,Fast_Track,Normal,0,1,28,35.35,1636,7.23
1014,11,20x40,800,5,1,1,1BHK,Fast_Track,Light_Rain,1,0.72,13,0.72,34,4
1015,1,20x40,800,1,0,2,1BHK,Normal,Normal,0,1,34,340.32,0,7.95
1015,2,20x40,800,1,0,2,1BHK,Normal,Normal,0,1,63,614.63,0,14.36
1015,3,20x40,800,1,0,2,1BHK,Normal,Normal,0,1,38,367.51,0,8.59
1015,4,20x40,800,2,0,2,1BHK,Normal,Normal,0,1,71,690.94,586,18.28
1015,5,20x40,800,2,0,2,1BHK,Normal,Heatwave,0,0.82,40,395.02,438,10.83
1015,6,20x40,800,3,0,2,1BHK,Normal,Normal,0,1,24,347.84,82,3.91
1015,7,20x40,800,3,0,2,1BHK,Normal,Light_Rain,1,0.73,26,421.73,29,3.42
1015,8,20x40,800,3,0,2,1BHK,Normal,Normal,0,1,33,540.72,10,3.89
1015,9,20x40,800,3,0,2,1BHK,Normal,Normal,0,1,24,404.21,0,2.77
1015,10,20x40,800,3,1,2,1BHK,Normal,Normal,0,1,25,421.83,1,2.89
1015,11,20x40,800,3,1,2,1BHK,Normal,Normal,0,1,25,419.88,0,2.88
1015,12,20x40,800,3,1,2,1BHK,Normal,Normal,0,1,24,415.02,0,2.84
1015,13,20x40,800,3,1,2,1BHK,Normal,Normal,0,1,24,402.01,0,2.76
1015,14,20x40,800,3,1,2,1BHK,Normal,Normal,0,1,23,396.73,0,2.72
1015,15,20x40,800,3,2,2,1BHK,Normal,Normal,0,1,17,279.54,0,1.92
1015,16,20x40,800,4,2,2,1BHK,Normal,Heatwave,0,0.8,12,89.99,1161,2
1015,17,20x40,800,4,2,2,1BHK,Normal,Normal,0,1,24,110.55,3152,4.51
1015,18,20x40,800,4,2,2,1BHK,Normal,Normal,0,1,13,33.75,2137,2.78
1015,19,20x40,800,4,2,2,1BHK,Normal,Heavy_Rain,2,0.4,5,13.11,830,1.08
1015,20,20x40,800,4,2,2,1BHK,Normal,High_Wind,1,0.7,16,37.47,2373,3.08
1015,21,20x40,800,4,2,2,1BHK,Normal,Light_Rain,1,0.73,15,37.73,2389,3.1
1015,22,20x40,800,4,2,2,1BHK,Normal,Heatwave,0,0.8,16,37.51,2376,3.09
1015,23,20x40,800,4,2,2,1BHK,Normal,Light_Rain,1,0.73,12,30.38,1924,2.5
1015,24,20x40,800,4,2,2,1BHK,Normal,Normal,0,1,18,43.2,2736,3.55
1015,25,20x40,800,4,2,2,1BHK,Normal,Light_Rain,1,0.73,7,18.08,1145,1.49
1015,26,20x40,800,5,2,2,1BHK,Normal,Normal,0,1,12,12.2,773,3.04
1015,27,20x40,800,5,2,2,1BHK,Normal,Normal,0,1,15,5.46,346,4.29
1015,28,20x40,800,5,2,2,1BHK,Normal,Normal,0,1,10,0.06,3,2.96
1015,29,20x40,800,5,2,2,1BHK,Normal,Light_Rain,1,0.72,7,0,0,2.06
1015,30,20x40,800,5,2,2,1BHK,Normal,Light_Rain,1,0.72,9,0,0,2.87
1015,31,20x40,800,5,2,2,1BHK,Normal,Normal,0,1,14,0,1,4.03
1015,32,20x40,800,5,2,2,1BHK,Normal,Light_Rain,1,0.72,5,0,0,1.55
1016,1,20x40,800,1,0,2,1BHK,Fast_Track,Normal,0,1,79,771.74,0,18.03
1016,2,20x40,800,1,0,2,1BHK,Fast_Track,Normal,0,1,76,746.37,0,17.44
1016,3,20x40,800,2,0,2,1BHK,Fast_Track,High_Wind,1,0.72,70,690.31,767,18.93
1016,4,20x40,800,3,0,2,1BHK,Fast_Track,Light_Rain,1,0.73,34,457.06,180,6.47
1016,5,20x40,800,3,0,2,1BHK,Fast_Track,Heavy_Rain,2,0.4,26,397.37,67,3.98
1016,6,20x40,800,3,0,2,1BHK,Fast_Track,Light_Rain,1,0.73,54,845.5,75,7.17
1016,7,20x40,800,3,1,2,1BHK,Fast_Track,Normal,0,1,58,956.29,32,7.14
1016,8,20x40,800,3,1,2,1BHK,Fast_Track,Heavy_Rain,2,0.4,13,225.56,0,1.55
1016,9,20x40,800,3,1,2,1BHK,Fast_Track,Normal,0,1,57,947.54,0,6.49
1016,10,20x40,800,3,2,2,1BHK,Fast_Track,Normal,0,1,24,406.56,0,2.79
1016,11,20x40,800,4,2,2,1BHK,Fast_Track,Normal,0,1,21,152.63,2133,3.59
1016,12,20x40,800,4,2,2,1BHK,Fast_Track,Normal,0,1,27,109.38,3827,5.3
1016,13,20x40,800,4,2,2,1BHK,Fast_Track,Normal,0,1,20,49.74,3055,3.98
1016,14,20x40,800,4,2,2,1BHK,Fast_Track,Heavy_Rain,2,0.4,8,20.63,1305,1.7
1016,15,20x40,800,4,2,2,1BHK,Fast_Track,Normal,0,1,33,78.2,4952,6.43
1016,16,20x40,800,4,2,2,1BHK,Fast_Track,Heavy_Rain,2,0.4,7,18.42,1166,1.51
1016,17,20x40,800,4,2,2,1BHK,Fast_Track,Light_Rain,1,0.73,16,40.31,2553,3.32
1016,18,20x40,800,5,2,2,1BHK,Fast_Track,Normal,0,1,21,27.15,1720,5.25
1016,19,20x40,800,5,2,2,1BHK,Fast_Track,Normal,0,1,23,10.27,650,6.19
1016,20,20x40,800,5,2,2,1BHK,Fast_Track,Normal,0,1,14,0,0,4.22
1016,21,20x40,800,5,2,2,1BHK,Fast_Track,Heatwave,0,0.78,10,0,0,3.08
1016,22,20x40,800,5,2,2,1BHK,Fast_Track,Normal,0,1,12,0,0,3.67
1017,1,20x40,800,1,0,3,1BHK,Normal,Normal,0,1,56,551.74,0,11.82
1017,2,20x40,800,1,0,3,1BHK,Normal,Normal,0,1,106,1034.9,0,22.17
1017,3,20x40,800,1,0,3,1BHK,Normal,Normal,0,1,57,555.39,0,11.9
1017,4,20x40,800,2,0,3,1BHK,Normal,Normal,0,1,105,1031.91,838,26.63
1017,5,20x40,800,2,0,3,1BHK,Normal,Normal,0,1,76,742.9,826,20.37
1017,6,20x40,800,3,0,3,1BHK,Normal,Normal,0,1,19,303.62,11,2.3
1017,7,20x40,800,3,0,3,1BHK,Normal,Heavy_Rain,2,0.4,12,206.1,1,1.44
1017,8,20x40,800,3,0,3,1BHK,Normal,Normal,0,1,45,739.64,4,5.12
1017,9,20x40,800,3,0,3,1BHK,Normal,Normal,0,1,24,414.41,0,2.84
1017,10,20x40,800,3,1,3,1BHK,Normal,Normal,0,1,24,409.28,0,2.81
1017,11,20x40,800,3,1,3,1BHK,Normal,Light_Rain,1,0.73,17,294.76,0,2.02
1017,12,20x40,800,3,1,3,1BHK,Normal,Heavy_Rain,2,0.4,12,211.36,0,1.45
1017,13,20x40,800,3,1,3,1BHK,Normal,Normal,0,1,42,682.25,0,4.68
1017,14,20x40,800,3,1,3,1BHK,Normal,Normal,0,1,24,409.9,0,2.81
1017,15,20x40,800,3,2,3,1BHK,Normal,Normal,0,1,25,421.33,0,2.89
1017,16,20x40,800,3,2,3,1BHK,Normal,Normal,0,1,25,417.91,0,2.86
1017,17,20x40,800,3,2,3,1BHK,Normal,Normal,0,1,24,408.22,0,2.8
1017,18,20x40,800,3,2,3,1BHK,Normal,Normal,0,1,24,412.07,0,2.82
1017,19,20x40,800,3,2,3,1BHK,Normal,Normal,0,1,23,392.63,0,2.69
1017,20,20x40,800,3,3,3,1BHK,Normal,Normal,0,1,17,280.67,0,1.92
1017,21,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,15,117.42,1498,2.59
1017,22,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,20,80.32,2672,3.73
1017,23,20x40,800,4,3,3,1BHK,Normal,Heatwave,0,0.8,11,28.66,1754,2.28
1017,24,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,17,42.36,2667,3.47
1017,25,20x40,800,4,3,3,1BHK,Normal,Heavy_Rain,2,0.4,5,13.68,866,1.12
1017,26,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,21,51.37,3253,4.23
1017,27,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,16,37.39,2368,3.08
1017,28,20x40,800,4,3,3,1BHK,Normal,Light_Rain,1,0.73,10,25.67,1625,2.11
1017,29,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,16,40.2,2547,3.31
1017,30,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,15,35.05,2219,2.88
1017,31,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,13,32.76,2074,2.69
1017,32,20x40,800,4,3,3,1BHK,Normal,Heavy_Rain,2,0.4,5,13.35,845,1.1
1017,33,20x40,800,4,3,3,1BHK,Normal,Light_Rain,1,0.73,17,40.9,2591,3.36
1017,34,20x40,800,4,3,3,1BHK,Normal,Normal,0,1,20,47.97,3038,3.95
1017,35,20x40,800,4,3,3,1BHK,Normal,Heavy_Rain,2,0.4,3,8.96,567,0.74
1017,36,20x40,800,5,3,3,1BHK,Normal,Light_Rain,1,0.72,10,12.16,770,2.4
1017,37,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,20,12.74,807,5.4
1017,38,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,9,0,0,2.92
1017,39,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,10,0,0,2.91
1017,40,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,9,0,0,2.9
1017,41,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,9,0,0,2.75
1017,42,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,10,0,0,2.99
1017,43,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,9,0,0,2.83
1017,44,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,10,0,0,2.91
1017,45,20x40,800,5,3,3,1BHK,Normal,Normal,0,1,9,0,0,2.9
1017,46,20x40,800,5,3,3,1BHK,Normal,Light_Rain,1,0.72,4,0,0,1.41
1018,1,20x40,800,1,0,3,1BHK,Fast_Track,High_Wind,1,0.68,82,805.95,0,17.26
1018,2,20x40,800,1,0,3,1BHK,Fast_Track,Normal,0,1,164,1597.88,0,34.23
1018,3,20x40,800,2,0,3,1BHK,Fast_Track,Normal,0,1,149,1463.02,1609,40.02
1018,4,20x40,800,3,0,3,1BHK,Fast_Track,Light_Rain,1,0.73,22,338.13,35,2.98
1018,5,20x40,800,3,0,3,1BHK,Fast_Track,High_Wind,1,0.7,41,671.53,25,5.07
1018,6,20x40,800,3,0,3,1BHK,Fast_Track,Normal,0,1,54,890.19,11,6.29
1018,7,20x40,800,3,1,3,1BHK,Fast_Track,Normal,0,1,34,583.63,0,4
1018,8,20x40,800,3,1,3,1BHK,Fast_Track,Normal,0,1,38,638.09,0,4.37
1018,9,20x40,800,3,1,3,1BHK,Fast_Track,Normal,0,1,34,575.28,0,3.94
1018,10,20x40,800,3,2,3,1BHK,Fast_Track,Normal,0,1,37,615.68,0,4.22
1018,11,20x40,800,3,2,3,1BHK,Fast_Track,Normal,0,1,36,605.41,0,4.15
1018,12,20x40,800,3,2,3,1BHK,Fast_Track,Normal,0,1,36,600.77,0,4.12
1018,13,20x40,800,3,3,3,1BHK,Fast_Track,Normal,0,1,26,443.4,0,3.04
1018,14,20x40,800,4,3,3,1BHK,Fast_Track,Normal,0,1,21,157.4,2148,3.64
1018,15,20x40,800,4,3,3,1BHK,Fast_Track,Heatwave,0,0.8,26,103.75,3464,4.83
1018,16,20x40,800,4,3,3,1BHK,Fast_Track,Heavy_Rain,2,0.4,10,30.1,1623,2.14
1018,17,20x40,800,4,3,3,1BHK,Fast_Track,Normal,0,1,35,90.01,5308,6.94
1018,18,20x40,800,4,3,3,1BHK,Fast_Track,Normal,0,1,23,56.23,3544,4.61
1018,19,20x40,800,4,3,3,1BHK,Fast_Track,Normal,0,1,20,49.53,3136,4.07
1018,20,20x40,800,4,3,3,1BHK,Fast_Track,Heatwave,0,0.8,16,39.45,2498,3.24
1018,21,20x40,800,4,3,3,1BHK,Fast_Track,Normal,0,1,26,62.41,3954,5.13
1018,22,20x40,800,4,3,3,1BHK,Fast_Track,Normal,0,1,19,48.44,3067,3.98
1018,23,20x40,800,4,3,3,1BHK,Fast_Track,Normal,0,1,15,37.03,2345,3.05
1018,24,20x40,800,5,3,3,1BHK,Fast_Track,Normal,0,1,15,10.48,664,3.9
1018,25,20x40,800,5,3,3,1BHK,Fast_Track,Heatwave,0,0.78,17,3.86,245,4.98
1018,26,20x40,800,5,3,3,1BHK,Fast_Track,Heavy_Rain,2,0.37,6,0.35,22,2
1018,27,20x40,800,5,3,3,1BHK,Fast_Track,Normal,0,1,28,0.64,40,8.13
1018,28,20x40,800,5,3,3,1BHK,Fast_Track,Normal,0,1,14,0,0,4.27
1018,29,20x40,800,5,3,3,1BHK,Fast_Track,Light_Rain,1,0.72,11,0,0,3.39
1018,30,20x40,800,5,3,3,1BHK,Fast_Track,Normal,0,1,13,0,0,4
1019,1,20x40,800,1,0,1,Godown,Normal,High_Wind,1,0.68,11,139.25,0,2.86
1019,2,20x40,800,1,0,1,Godown,Normal,Light_Rain,1,0.72,24,298.86,0,6.15
1019,3,20x40,800,1,0,1,Godown,Normal,Light_Rain,1,0.72,16,198.08,0,4.07
1019,4,20x40,800,2,0,1,Godown,Normal,Normal,0,1,41,499.06,161,10.68
1019,5,20x40,800,2,0,1,Godown,Normal,Light_Rain,1,0.75,21,257.97,134,5.65
1019,6,20x40,800,3,0,1,Godown,Normal,Normal,0,1,21,400.55,28,3.07
1019,7,20x40,800,3,0,1,Godown,Normal,Heatwave,0,0.8,27,540.16,10,3.27
1019,8,20x40,800,3,0,1,Godown,Normal,Normal,0,1,32,673.04,3,3.78
1019,9,20x40,800,3,0,1,Godown,Normal,Heatwave,0,0.8,18,386.93,0,2.12
1019,10,20x40,800,3,1,1,Godown,Normal,Normal,0,1,21,447.05,0,2.45
1019,11,20x40,800,4,1,1,Godown,Normal,Light_Rain,1,0.73,12,116.24,687,2
1019,12,20x40,800,4,1,1,Godown,Normal,Normal,0,1,25,145.47,1915,4.6
1019,13,20x40,800,4,1,1,Godown,Normal,Light_Rain,1,0.73,10,31.55,959,2.08
1019,14,20x40,800,4,1,1,Godown,Normal,Normal,0,1,18,54.02,1642,3.55
1019,15,20x40,800,4,1,1,Godown,Normal,Normal,0,1,9,29.1,884,1.92
1019,16,20x40,800,5,1,1,Godown,Normal,Normal,0,1,11,9.37,285,3.13
1019,17,20x40,800,5,1,1,Godown,Normal,Light_Rain,1,0.72,11,2.43,74,3.19
1019,18,20x40,800,5,1,1,Godown,Normal,Normal,0,1,11,0.74,22,3.29
1020,1,20x40,800,1,0,1,Godown,Fast_Track,Light_Rain,1,0.72,23,289.91,0,5.96
1020,2,20x40,800,1,0,1,Godown,Fast_Track,Normal,0,1,44,539.26,0,11.09
1020,3,20x40,800,2,0,1,Godown,Fast_Track,Normal,0,1,52,633.1,331,13.87
1020,4,20x40,800,3,0,1,Godown,Fast_Track,Normal,0,1,29,607.99,3,3.42
1020,5,20x40,800,3,0,1,Godown,Fast_Track,High_Wind,1,0.7,35,721.34,1,3.98
1020,6,20x40,800,3,1,1,Godown,Fast_Track,Heavy_Rain,2,0.4,15,328.2,0,1.8
1020,7,20x40,800,4,1,1,Godown,Fast_Track,Normal,0,1,47,686.34,1554,6.85
1020,8,20x40,800,4,1,1,Godown,Fast_Track,Light_Rain,1,0.73,30,237.96,1986,5.25
1020,9,20x40,800,4,1,1,Godown,Fast_Track,Normal,0,1,24,109.74,2002,4.58
1020,10,20x40,800,5,1,1,Godown,Fast_Track,Normal,0,1,29,48.16,879,7.41
1020,11,20x40,800,5,1,1,Godown,Fast_Track,Normal,0,1,16,0,0,5.07
1021,1,20x40,800,1,0,2,Godown,Normal,Heavy_Rain,2,0.37,12,153.2,0,2.86
1021,2,20x40,800,1,0,2,Godown,Normal,Normal,0,1,89,1087.26,0,20.32
1021,3,20x40,800,1,0,2,Godown,Normal,Normal,0,1,35,427.58,0,7.99
1021,4,20x40,800,2,0,2,Godown,Normal,Normal,0,1,64,784.7,322,16.63
1021,5,20x40,800,2,0,2,Godown,Normal,Light_Rain,1,0.75,41,499.59,263,10.94
1021,6,20x40,800,3,0,2,Godown,Normal,Heavy_Rain,2,0.4,10,184.79,24,1.76
1021,7,20x40,800,3,0,2,Godown,Normal,Normal,0,1,54,1031.51,65,7.69
1021,8,20x40,800,3,0,2,Godown,Normal,Normal,0,1,24,507.3,0,2.78
1021,9,20x40,800,3,0,2,Godown,Normal,Normal,0,1,25,526.08,0,2.88
1021,10,20x40,800,3,1,2,Godown,Normal,Normal,0,1,25,524.49,0,2.88
1021,11,20x40,800,3,1,2,Godown,Normal,Light_Rain,1,0.73,16,353.43,0,1.94
1021,12,20x40,800,3,1,2,Godown,Normal,Heavy_Rain,2,0.4,12,248.81,0,1.36
1021,13,20x40,800,3,1,2,Godown,Normal,Heavy_Rain,2,0.4,17,353.56,0,1.94
1021,14,20x40,800,3,1,2,Godown,Normal,Normal,0,1,53,1100.95,0,6.04
1021,15,20x40,800,3,2,2,Godown,Normal,Heatwave,0,0.8,13,281.88,0,1.55
1021,16,20x40,800,4,2,2,Godown,Normal,Light_Rain,1,0.73,12,129.71,627,1.96
1021,17,20x40,800,4,2,2,Godown,Normal,Normal,0,1,26,172.6,1885,4.69
1021,18,20x40,800,4,2,2,Godown,Normal,High_Wind,1,0.7,10,32.58,937,2.04
1021,19,20x40,800,4,2,2,Godown,Normal,Light_Rain,1,0.73,12,38.91,1168,2.53
1021,20,20x40,800,4,2,2,Godown,Normal,Normal,0,1,20,60.17,1823,3.95
1021,21,20x40,800,4,2,2,Godown,Normal,Normal,0,1,14,43.84,1332,2.88
1021,22,20x40,800,4,2,2,Godown,Normal,Heatwave,0,0.8,11,35.09,1066,2.31
1021,23,20x40,800,4,2,2,Godown,Normal,High_Wind,1,0.7,11,34.08,1036,2.24
1021,24,20x40,800,4,2,2,Godown,Normal,Light_Rain,1,0.73,13,40.05,1217,2.64
1021,25,20x40,800,4,2,2,Godown,Normal,Normal,0,1,13,39.81,1210,2.62
1021,26,20x40,800,5,2,2,Godown,Normal,Normal,0,1,11,13.48,410,2.99
1021,27,20x40,800,5,2,2,Godown,Normal,Normal,0,1,16,5.71,175,4.35
1021,28,20x40,800,5,2,2,Godown,Normal,Normal,0,1,9,0,0,2.91
1021,29,20x40,800,5,2,2,Godown,Normal,Heatwave,0,0.78,8,0,0,2.32
1021,30,20x40,800,5,2,2,Godown,Normal,Normal,0,1,12,0,0,3.61
1021,31,20x40,800,5,2,2,Godown,Normal,Normal,0,1,10,0,0,3.09
1021,32,20x40,800,5,2,2,Godown,Normal,Normal,0,1,7,0,0,2.13
1022,1,20x40,800,1,0,2,Godown,Fast_Track,Heatwave,0,0.78,56,687.37,0,12.85
1022,2,20x40,800,1,0,2,Godown,Fast_Track,Normal,0,1,96,1168.87,0,21.85
1022,3,20x40,800,2,0,2,Godown,Fast_Track,Normal,0,1,106,1303.63,695,28.59
1022,4,20x40,800,3,0,2,Godown,Fast_Track,Normal,0,1,24,518.17,0,2.84
1022,5,20x40,800,3,0,2,Godown,Fast_Track,Normal,0,1,46,946.64,0,5.19
1022,6,20x40,800,3,0,2,Godown,Fast_Track,Normal,0,1,33,691,0,3.79
1022,7,20x40,800,3,1,2,Godown,Fast_Track,Normal,0,1,36,765.4,0,4.2
1022,8,20x40,800,3,1,2,Godown,Fast_Track,Normal,0,1,35,752.87,0,4.13
1022,9,20x40,800,3,1,2,Godown,Fast_Track,Normal,0,1,34,719.62,0,3.95
1022,10,20x40,800,3,2,2,Godown,Fast_Track,Normal,0,1,23,490.05,0,2.69
1022,11,20x40,800,4,2,2,Godown,Fast_Track,Normal,0,1,22,206.92,1299,3.71
1022,12,20x40,800,4,2,2,Godown,Fast_Track,Heatwave,0,0.8,23,117.41,1923,4.46
1022,13,20x40,800,4,2,2,Godown,Fast_Track,Normal,0,1,24,82.84,2167,4.75
1022,14,20x40,800,4,2,2,Godown,Fast_Track,Normal,0,1,21,64.41,1944,4.21
1022,15,20x40,800,4,2,2,Godown,Fast_Track,Normal,0,1,20,61.73,1876,4.06
1022,16,20x40,800,4,2,2,Godown,Fast_Track,Normal,0,1,19,60.55,1840,3.98
1022,17,20x40,800,4,2,2,Godown,Fast_Track,Normal,0,1,13,40.64,1235,2.67
1022,18,20x40,800,5,2,2,Godown,Fast_Track,Normal,0,1,15,13.87,421,3.88
1022,19,20x40,800,5,2,2,Godown,Fast_Track,Normal,0,1,19,5.27,161,5.45
1022,20,20x40,800,5,2,2,Godown,Fast_Track,Light_Rain,1,0.72,10,0.16,5,3.15
1022,21,20x40,800,5,2,2,Godown,Fast_Track,Light_Rain,1,0.72,13,0.04,1,3.79
1022,22,20x40,800,5,2,2,Godown,Fast_Track,Normal,0,1,12,0.01,0,3.86
1023,1,20x40,800,1,0,3,Godown,Normal,Light_Rain,1,0.72,43,525.63,0,9.01
1023,2,20x40,800,1,0,3,Godown,Normal,Normal,0,1,126,1541.89,0,26.42
1023,3,20x40,800,1,0,3,Godown,Normal,High_Wind,1,0.68,40,499.81,0,8.56
1023,4,20x40,800,2,0,3,Godown,Normal,Normal,0,1,117,1418.55,491,28.73
1023,5,20x40,800,2,0,3,Godown,Normal,High_Wind,1,0.72,55,678.36,358,14.84
1023,6,20x40,800,3,0,3,Godown,Normal,Heatwave,0,0.8,26,434.14,85,5.04
1023,7,20x40,800,3,0,3,Godown,Normal,Light_Rain,1,0.73,35,659.66,55,5.33
1023,8,20x40,800,3,0,3,Godown,Normal,Normal,0,1,37,729.14,19,4.57
1023,9,20x40,800,3,0,3,Godown,Normal,Normal,0,1,22,479.56,0,2.63
1023,10,20x40,800,3,1,3,Godown,Normal,Normal,0,1,25,514.25,0,2.82
1023,11,20x40,800,3,1,3,Godown,Normal,Normal,0,1,24,505.65,0,2.77
1023,12,20x40,800,3,1,3,Godown,Normal,Heavy_Rain,2,0.4,10,210.29,0,1.15
1023,13,20x40,800,3,1,3,Godown,Normal,Normal,0,1,39,804.53,0,4.41
1023,14,20x40,800,3,1,3,Godown,Normal,Heavy_Rain,2,0.4,9,205.2,0,1.12
1023,15,20x40,800,3,2,3,Godown,Normal,Normal,0,1,40,822.88,0,4.51
1023,16,20x40,800,3,2,3,Godown,Normal,Normal,0,1,25,526.74,0,2.89
1023,17,20x40,800,3,2,3,Godown,Normal,Normal,0,1,25,528.37,0,2.9
1023,18,20x40,800,3,2,3,Godown,Normal,Normal,0,1,24,514.83,0,2.82
1023,19,20x40,800,3,2,3,Godown,Normal,Heavy_Rain,2,0.4,9,202.18,0,1.11
1023,20,20x40,800,3,3,3,Godown,Normal,Light_Rain,1,0.73,20,421.39,0,2.31
1023,21,20x40,800,4,3,3,Godown,Normal,Normal,0,1,24,310.76,930,3.55
1023,22,20x40,800,4,3,3,Godown,Normal,Normal,0,1,23,165.31,1702,4.28
1023,23,20x40,800,4,3,3,Godown,Normal,Normal,0,1,13,42.46,1290,2.79
1023,24,20x40,800,4,3,3,Godown,Normal,Light_Rain,1,0.73,10,30.92,940,2.03
1023,25,20x40,800,4,3,3,Godown,Normal,Light_Rain,1,0.73,13,39.73,1207,2.61
1023,26,20x40,800,4,3,3,Godown,Normal,Normal,0,1,19,55.89,1699,3.68
1023,27,20x40,800,4,3,3,Godown,Normal,Normal,0,1,13,42.4,1288,2.79
1023,28,20x40,800,4,3,3,Godown,Normal,Normal,0,1,13,40.19,1221,2.64
1023,29,20x40,800,4,3,3,Godown,Normal,Normal,0,1,16,45.97,1398,3.02
